Bus_Delay,Event_Date,Occurred_On,Informed_On,Reaction_Time,Students_Number,School_Year,School_Level,Delay_Reason,Delay_Result,Boro,Route_Number,Bus_Company,Bus_Number,Bus_Run_Type,OPT_Alerted,Schools_Notified,Parents_Notified
38,2018-12-06,07:03:00,07:03:00,0 days 00:00:00.000000000,0,4,2,4,2,6,1902,27,727,7,0,1,1
7,2017-09-28,08:07:00,08:08:00,0 days 00:01:00.000000000,2,3,2,4,2,4,1340,9,376,7,1,1,1
38,2017-10-04,06:45:00,06:47:00,0 days 00:02:00.000000000,0,3,2,4,2,6,2388,27,804,7,0,1,1
15,2017-04-25,14:00:00,14:06:00,0 days 00:06:00.000000000,0,2,2,6,2,9,3697,7,1394,1,0,1,0
38,2018-03-28,06:34:00,06:36:00,0 days 00:02:00.000000000,0,3,2,4,2,6,2283,27,591,7,0,1,1
38,2018-10-03,14:00:00,14:00:00,0 days 00:00:00.000000000,0,4,2,4,2,6,2276,27,694,9,0,1,1
38,2019-03-28,13:40:00,13:41:00,0 days 00:01:00.000000000,0,4,2,4,2,6,2543,27,445,9,0,1,1
15,2017-05-11,13:24:00,13:26:00,0 days 00:02:00.000000000,0,2,2,4,2,8,344,53,4348,7,1,1,1
17,2017-04-28,07:42:00,07:44:00,0 days 00:02:00.000000000,5,2,2,4,2,3,4625,19,4133,7,1,1,1
23,2018-12-13,06:50:00,06:57:00,0 days 00:07:00.000000000,1,4,2,4,2,4,1079,7,1028,1,0,1,1
25,2016-06-16,06:40:00,06:41:00,0 days 00:01:00.000000000,0,1,2,4,2,6,1841,27,649,7,0,1,1
30,2017-01-04,17:17:00,17:18:00,0 days 00:01:00.000000000,0,2,2,4,2,4,991,47,1737,6,1,1,1
38,2019-01-18,14:30:00,14:53:00,0 days 00:23:00.000000000,0,4,2,5,2,9,3681,17,1736,1,0,1,1
25,2016-12-20,14:18:00,14:39:00,0 days 00:21:00.000000000,0,2,2,5,2,4,754,11,1985,3,0,1,0
60,2017-07-18,09:16:00,09:19:00,0 days 00:03:00.000000000,13,3,2,7,2,9,1457,33,2472,7,0,1,1
7,2018-12-19,05:56:00,05:57:00,0 days 00:01:00.000000000,0,4,2,4,2,3,4398,44,3546,1,0,1,0
23,2018-10-17,08:18:00,08:21:00,0 days 00:03:00.000000000,1,4,2,4,2,6,2205,12,2899,7,0,1,1
38,2018-11-13,07:55:00,07:55:00,0 days 00:00:00.000000000,0,4,2,4,2,6,2469,27,664,7,0,1,1
0,2015-09-17,08:15:00,08:18:00,0 days 00:03:00.000000000,2,1,2,6,1,11,3886,47,1285,7,1,0,0
53,2018-09-17,07:21:00,07:26:00,0 days 00:05:00.000000000,0,4,2,4,2,6,2334,27,655,7,0,1,1
38,2018-12-07,06:26:00,06:27:00,0 days 00:01:00.000000000,1,4,2,4,2,9,3039,47,3000,7,1,1,1
23,2017-09-27,08:05:00,08:07:00,0 days 00:02:00.000000000,5,3,2,4,2,4,480,40,822,7,0,1,1
7,2018-01-09,17:00:00,17:02:00,0 days 00:02:00.000000000,0,3,2,4,2,3,4668,19,4133,6,1,1,1
30,2017-03-16,07:25:00,07:25:00,0 days 00:00:00.000000000,5,2,1,4,2,3,57,19,3987,4,0,1,1
42,2016-09-26,07:04:00,07:08:00,0 days 00:04:00.000000000,0,2,2,4,2,6,1975,14,3087,7,1,1,1
53,2018-04-17,07:00:00,07:15:00,0 days 00:15:00.000000000,0,3,1,7,2,4,100,36,464,4,1,1,1
15,2015-10-27,06:18:00,06:20:00,0 days 00:02:00.000000000,0,1,2,4,2,3,4289,44,3323,7,0,1,0
30,2015-12-02,06:15:00,06:22:00,0 days 00:07:00.000000000,0,1,2,6,2,4,633,11,175,7,0,1,1
15,2017-04-20,07:35:00,07:38:00,0 days 00:03:00.000000000,3,2,2,4,2,6,2058,22,3408,7,0,1,1
53,2018-12-04,06:03:00,06:04:00,0 days 00:01:00.000000000,0,4,2,4,2,6,2099,27,1149,7,0,1,1
27,2017-04-24,06:37:00,06:42:00,0 days 00:05:00.000000000,16,2,1,4,2,3,4006,43,788,4,0,1,1
60,2017-03-16,06:56:00,06:57:00,0 days 00:01:00.000000000,0,2,2,10,2,12,4119,13,667,7,1,1,1
23,2019-01-11,06:54:00,06:55:00,0 days 00:01:00.000000000,0,4,2,4,2,6,2073,27,431,7,0,1,1
20,2016-11-02,13:40:00,13:47:00,0 days 00:07:00.000000000,0,2,2,5,2,9,2691,11,306,7,0,1,0
40,2015-11-04,08:01:00,08:07:00,0 days 00:06:00.000000000,7,1,2,4,2,4,888,12,2163,7,0,1,0
38,2019-02-13,05:48:00,05:49:00,0 days 00:01:00.000000000,0,4,2,7,2,6,2153,47,1602,7,1,1,1
20,2016-06-06,07:59:00,08:00:00,0 days 00:01:00.000000000,3,1,2,4,2,6,1705,42,1045,7,0,1,0
0,2018-01-18,14:15:00,14:23:00,0 days 00:08:00.000000000,0,3,2,10,1,3,4743,29,2590,7,0,1,1
20,2017-08-03,07:42:00,07:44:00,0 days 00:02:00.000000000,4,3,1,4,2,3,20,19,563,4,0,1,1
0,2019-01-31,06:42:00,06:45:00,0 days 00:03:00.000000000,0,4,2,6,1,3,4469,10,1817,1,0,1,0
23,2019-01-17,07:00:00,07:09:00,0 days 00:09:00.000000000,0,4,2,6,2,9,3570,11,2742,7,0,1,1
0,2017-10-06,07:16:00,07:19:00,0 days 00:03:00.000000000,5,3,2,6,1,11,3887,47,1744,7,1,1,1
23,2018-12-07,06:30:00,06:57:00,0 days 00:27:00.000000000,0,4,2,7,2,9,3280,20,1731,1,0,1,0
7,2018-03-19,06:27:00,06:28:00,0 days 00:01:00.000000000,0,3,2,4,2,3,4349,44,1316,1,0,1,0
30,2017-04-26,07:40:00,07:41:00,0 days 00:01:00.000000000,3,2,2,4,2,4,1330,9,1123,7,1,1,1
23,2017-11-21,07:29:00,07:33:00,0 days 00:04:00.000000000,6,3,1,4,2,3,327,8,1761,4,0,1,1
53,2018-01-16,08:50:00,08:51:00,0 days 00:01:00.000000000,3,3,2,4,2,1,1597,47,1039,7,1,1,1
0,2018-03-12,14:52:00,14:54:00,0 days 00:02:00.000000000,0,3,2,7,1,9,2880,31,3713,9,0,1,1
32,2017-07-13,12:35:00,12:40:00,0 days 00:05:00.000000000,0,3,2,7,2,3,4623,11,2312,8,1,1,0
37,2017-02-01,14:15:00,14:25:00,0 days 00:10:00.000000000,0,2,2,6,2,6,2453,51,1683,3,1,1,0
20,2015-12-18,08:20:00,08:29:00,0 days 00:09:00.000000000,7,1,2,8,2,3,4947,29,714,7,0,1,0
20,2017-01-18,16:32:00,16:36:00,0 days 00:04:00.000000000,0,2,2,4,2,6,2265,27,3915,9,1,1,1
10,2015-09-11,17:00:00,17:16:00,0 days 00:16:00.000000000,7,1,1,7,2,3,44,19,153,4,0,1,1
30,2015-10-14,06:25:00,06:37:00,0 days 00:12:00.000000000,0,1,2,4,2,3,5156,15,4207,7,1,1,1
15,2016-11-16,06:44:00,06:47:00,0 days 00:03:00.000000000,0,2,2,4,2,4,859,47,2209,7,1,1,1
7,2018-09-18,06:29:00,06:30:00,0 days 00:01:00.000000000,0,4,2,4,2,3,4210,55,3561,7,1,1,1
25,2016-06-21,05:35:00,05:36:00,0 days 00:01:00.000000000,0,1,2,4,2,11,3896,44,2773,7,0,1,0
53,2018-10-29,14:28:00,14:32:00,0 days 00:04:00.000000000,0,4,2,7,2,6,2350,18,927,7,1,1,1
0,2017-01-03,06:15:00,06:29:00,0 days 00:14:00.000000000,0,2,2,6,2,4,667,11,2119,1,0,1,0
53,2018-11-14,07:43:00,07:46:00,0 days 00:03:00.000000000,0,4,1,7,2,4,277,53,416,4,1,1,1
0,2016-09-23,14:30:00,14:32:00,0 days 00:02:00.000000000,0,2,2,10,1,4,989,47,1651,9,1,1,1
23,2017-10-16,07:17:00,07:17:00,0 days 00:00:00.000000000,0,3,2,4,2,9,3401,33,3047,7,0,1,1
38,2019-03-11,07:10:00,07:46:00,0 days 00:36:00.000000000,3,4,2,7,2,3,4385,14,987,7,0,1,1
45,2017-01-05,14:20:00,14:28:00,0 days 00:08:00.000000000,0,2,2,6,2,9,3680,7,1741,3,0,1,1
23,2018-01-23,08:07:00,08:08:00,0 days 00:01:00.000000000,6,3,1,4,2,3,129,19,2259,4,0,1,1
23,2017-09-15,13:56:00,13:56:00,0 days 00:00:00.000000000,0,3,2,4,2,11,3975,44,2722,3,0,1,0
53,2017-10-19,06:20:00,07:20:00,0 days 01:00:00.000000000,0,3,1,10,2,9,258,23,19,4,0,0,0
23,2019-02-07,06:45:00,06:50:00,0 days 00:05:00.000000000,7,4,2,4,2,4,815,16,2432,7,0,1,1
45,2017-05-19,14:12:00,14:20:00,0 days 00:08:00.000000000,4,2,2,4,2,1,1543,40,2329,9,0,1,1
15,2015-09-16,15:05:00,15:06:00,0 days 00:01:00.000000000,3,1,2,4,2,6,2283,27,561,9,0,1,1
15,2015-12-11,15:41:00,15:55:00,0 days 00:14:00.000000000,0,1,2,4,2,3,5007,44,2286,3,0,1,0
23,2018-06-13,06:29:00,06:29:00,0 days 00:00:00.000000000,0,3,2,4,2,11,3816,44,1503,1,0,1,0
30,2017-03-21,07:55:00,07:56:00,0 days 00:01:00.000000000,8,2,2,4,2,6,1999,27,662,7,0,1,1
23,2018-10-05,15:30:00,15:35:00,0 days 00:05:00.000000000,1,4,2,6,2,4,1234,7,1497,1,0,1,1
38,2019-01-23,07:13:00,07:14:00,0 days 00:01:00.000000000,0,4,2,6,2,6,1674,18,599,7,1,1,1
0,2017-02-27,08:49:00,08:53:00,0 days 00:04:00.000000000,0,2,2,7,1,4,1095,11,2563,7,0,1,0
0,2016-08-10,14:09:00,14:26:00,0 days 00:17:00.000000000,0,2,2,7,2,9,3068,14,2848,9,1,1,1
15,2017-03-17,07:35:00,07:45:00,0 days 00:10:00.000000000,3,2,2,4,2,6,2061,22,420,7,0,1,1
0,2017-11-20,15:47:00,15:50:00,0 days 00:03:00.000000000,0,3,2,6,1,3,4731,30,751,9,0,1,1
38,2017-10-05,06:38:00,06:41:00,0 days 00:03:00.000000000,0,3,2,4,2,6,2066,27,795,7,0,1,1
30,2016-05-05,07:33:00,07:37:00,0 days 00:04:00.000000000,5,1,1,7,2,3,20,19,3972,4,0,1,1
15,2016-02-12,15:22:00,15:22:00,0 days 00:00:00.000000000,0,1,2,4,2,3,4996,44,652,3,0,1,0
23,2018-03-20,07:30:00,07:48:00,0 days 00:18:00.000000000,18,3,2,4,2,4,512,7,2486,1,0,1,1
23,2019-03-08,08:42:00,08:45:00,0 days 00:03:00.000000000,13,4,1,4,2,3,134,19,4001,4,1,1,1
23,2019-03-05,07:28:00,07:30:00,0 days 00:02:00.000000000,6,4,2,4,2,4,1493,22,3342,7,0,1,1
0,2018-10-10,05:55:00,06:31:00,0 days 00:36:00.000000000,0,4,2,6,1,1,5202,45,1228,7,0,1,1
15,2016-10-07,08:16:00,08:19:00,0 days 00:03:00.000000000,12,2,1,4,2,3,118,19,2278,4,0,1,1
38,2018-04-09,06:44:00,07:07:00,0 days 00:23:00.000000000,0,3,2,3,2,3,4387,10,1834,1,0,1,1
20,2016-08-04,07:50:00,07:53:00,0 days 00:03:00.000000000,4,2,1,4,2,3,20,19,2296,4,0,1,1
60,2017-06-05,05:57:00,05:58:00,0 days 00:01:00.000000000,0,2,2,10,2,9,3061,18,733,7,1,1,1
23,2017-10-16,07:27:00,07:27:00,0 days 00:00:00.000000000,0,3,1,4,2,3,20,19,3979,4,0,0,0
38,2019-01-25,13:56:00,13:57:00,0 days 00:01:00.000000000,0,4,2,4,2,6,2238,27,760,9,0,1,1
23,2018-10-19,07:13:00,07:13:00,0 days 00:00:00.000000000,0,4,2,4,2,11,3724,44,323,7,0,1,0
20,2016-01-28,07:07:00,07:09:00,0 days 00:02:00.000000000,1,1,2,4,2,6,2454,47,1938,7,1,1,1
30,2017-01-30,15:40:00,15:56:00,0 days 00:16:00.000000000,0,2,2,6,2,1,5147,45,3375,7,1,1,1
30,2016-01-22,06:25:00,06:35:00,0 days 00:10:00.000000000,0,1,2,10,2,6,1771,14,2784,7,0,1,1
23,2017-11-22,07:33:00,07:34:00,0 days 00:01:00.000000000,0,3,2,4,2,9,1513,33,2586,7,0,1,1
30,2017-04-27,14:00:00,14:08:00,0 days 00:08:00.000000000,0,2,2,10,2,9,3355,11,2334,9,0,1,1
20,2015-10-26,07:10:00,07:13:00,0 days 00:03:00.000000000,5,1,2,4,2,6,2164,27,642,7,0,1,1
7,2017-12-15,07:34:00,07:49:00,0 days 00:15:00.000000000,12,3,1,4,2,3,123,19,2271,4,0,0,0
30,2016-02-04,07:00:00,07:11:00,0 days 00:11:00.000000000,0,1,2,7,2,1,1400,11,243,7,0,1,1
0,2018-09-06,08:43:00,08:44:00,0 days 00:01:00.000000000,3,4,2,7,1,9,3064,33,3250,7,0,1,1
38,2018-11-13,06:54:00,06:54:00,0 days 00:00:00.000000000,0,4,2,4,2,6,1859,27,730,7,0,1,1
15,2015-10-15,06:35:00,07:54:00,0 days 01:19:00.000000000,1,1,2,7,2,1,2864,2,501,7,1,1,1
20,2016-04-08,14:00:00,14:21:00,0 days 00:21:00.000000000,0,1,2,4,2,3,4479,55,4692,9,1,1,1
0,2017-05-01,06:01:00,06:03:00,0 days 00:02:00.000000000,0,2,2,10,1,8,374,47,2244,7,1,1,1
30,2017-02-28,06:32:00,06:44:00,0 days 00:12:00.000000000,0,2,2,4,2,4,878,57,598,7,0,1,1
7,2018-09-24,06:57:00,06:59:00,0 days 00:02:00.000000000,0,4,2,4,2,3,4454,44,3426,1,0,0,0
7,2019-02-06,07:40:00,07:47:00,0 days 00:07:00.000000000,8,4,2,4,2,9,3333,22,1146,7,0,1,1
75,2018-01-22,07:45:00,08:40:00,0 days 00:55:00.000000000,2,3,2,4,2,8,353,37,4666,7,1,1,1
53,2019-01-16,06:15:00,06:16:00,0 days 00:01:00.000000000,0,4,2,4,2,6,2117,27,612,7,0,1,1
0,2017-06-09,07:25:00,07:30:00,0 days 00:05:00.000000000,5,2,2,7,1,4,1061,47,1643,7,1,1,1
23,2018-03-14,07:05:00,07:07:00,0 days 00:02:00.000000000,0,3,2,4,2,11,3928,22,414,7,0,1,1
38,2018-09-13,07:46:00,07:47:00,0 days 00:01:00.000000000,18,4,2,4,2,3,4587,55,1694,7,1,1,1
53,2017-11-08,07:15:00,07:38:00,0 days 00:23:00.000000000,0,3,2,7,2,3,4575,33,2284,7,0,1,1
38,2018-03-27,13:59:00,14:00:00,0 days 00:01:00.000000000,0,3,2,4,2,6,2411,27,1101,9,0,1,1
0,2018-12-11,14:10:00,14:19:00,0 days 00:09:00.000000000,0,4,2,3,1,3,4696,30,3164,9,0,1,1
30,2017-07-28,07:51:00,07:52:00,0 days 00:01:00.000000000,8,3,1,4,2,3,133,19,3997,4,0,1,1
23,2017-12-11,06:22:00,06:23:00,0 days 00:01:00.000000000,0,3,2,4,2,11,3840,44,15,1,0,1,0
15,2015-10-21,07:50:00,07:57:00,0 days 00:07:00.000000000,9,1,1,4,2,3,318,15,1738,4,0,1,1
2,2015-12-14,07:59:00,08:04:00,0 days 00:05:00.000000000,9,1,2,4,2,3,4245,44,1334,7,0,1,0
20,2015-12-07,06:40:00,06:46:00,0 days 00:06:00.000000000,3,1,2,4,2,6,1943,27,3644,7,1,1,1
23,2018-11-01,06:42:00,06:43:00,0 days 00:01:00.000000000,0,4,2,4,2,6,2041,27,679,7,0,1,1
20,2016-05-09,06:49:00,06:50:00,0 days 00:01:00.000000000,2,1,2,4,2,6,2234,27,271,7,0,1,1
0,2018-04-10,06:48:00,07:02:00,0 days 00:14:00.000000000,0,3,2,6,1,3,4868,20,1163,1,0,1,1
30,2017-03-13,14:26:00,14:39:00,0 days 00:13:00.000000000,5,2,2,4,2,4,789,40,4470,9,0,1,1
38,2018-10-15,07:30:00,07:42:00,0 days 00:12:00.000000000,2,4,2,9,2,3,4516,14,212,7,0,1,1
20,2015-12-01,07:18:00,07:18:00,0 days 00:00:00.000000000,3,1,2,4,2,6,2194,27,668,7,0,1,1
0,2016-06-03,07:07:00,07:09:00,0 days 00:02:00.000000000,0,1,2,6,1,9,3127,34,832,1,0,1,0
60,2017-07-05,07:31:00,07:34:00,0 days 00:03:00.000000000,0,3,1,3,2,3,57,19,8,4,0,1,1
15,2016-05-06,08:30:00,08:34:00,0 days 00:04:00.000000000,5,1,2,4,2,6,2395,18,732,7,1,1,1
23,2018-09-17,08:15:00,08:17:00,0 days 00:02:00.000000000,7,4,2,4,2,4,1067,12,1311,7,0,1,1
53,2018-12-05,06:33:00,06:36:00,0 days 00:03:00.000000000,0,4,2,6,2,12,4124,13,556,7,1,1,1
0,2018-11-14,06:20:00,06:32:00,0 days 00:12:00.000000000,0,4,2,6,1,3,5064,30,2975,7,0,1,1
23,2018-05-21,07:05:00,07:07:00,0 days 00:02:00.000000000,2,3,2,4,2,4,1339,9,1111,7,1,1,1
7,2017-12-05,07:50:00,07:51:00,0 days 00:01:00.000000000,1,3,1,4,2,3,123,19,541,4,0,0,0
7,2018-10-31,06:00:00,06:04:00,0 days 00:04:00.000000000,0,4,2,4,2,1,5117,15,4220,7,0,1,1
30,2016-01-11,06:30:00,06:40:00,0 days 00:10:00.000000000,0,1,2,6,2,4,1081,11,2395,7,0,1,1
38,2018-01-31,06:39:00,07:22:00,0 days 00:43:00.000000000,0,3,2,10,2,3,4550,55,4658,7,1,1,1
38,2018-10-29,05:51:00,05:52:00,0 days 00:01:00.000000000,0,4,2,4,2,6,1981,47,1262,7,1,1,1
27,2016-05-03,07:45:00,07:51:00,0 days 00:06:00.000000000,6,1,2,4,2,3,4752,30,2832,7,0,1,1
20,2015-11-25,07:00:00,07:01:00,0 days 00:01:00.000000000,4,1,2,4,2,6,2081,27,749,7,0,1,1
20,2017-04-05,05:26:00,05:26:00,0 days 00:00:00.000000000,0,2,2,3,2,6,2178,27,615,7,0,1,1
23,2019-03-29,06:50:00,06:58:00,0 days 00:08:00.000000000,0,4,2,4,2,9,3214,17,3532,1,0,1,1
0,2016-12-20,15:41:00,15:43:00,0 days 00:02:00.000000000,10,2,2,7,1,9,3089,33,2816,9,0,1,1
15,2016-04-19,14:50:00,14:59:00,0 days 00:09:00.000000000,0,1,2,7,2,1,2827,2,485,9,1,1,1
38,2018-10-09,07:32:00,07:34:00,0 days 00:02:00.000000000,4,4,2,4,2,1,5164,15,4277,7,1,1,1
23,2019-01-22,08:44:00,08:47:00,0 days 00:03:00.000000000,0,4,2,4,2,1,1370,26,3283,7,0,1,1
53,2017-09-14,08:18:00,08:19:00,0 days 00:01:00.000000000,6,3,2,4,2,4,925,47,3459,7,1,1,1
15,2016-05-24,06:53:00,06:58:00,0 days 00:05:00.000000000,8,1,2,7,2,9,3012,7,1542,7,0,1,1
0,2019-01-25,14:03:00,14:06:00,0 days 00:03:00.000000000,0,4,2,10,1,3,4929,19,4105,9,0,0,1
38,2017-10-03,07:58:00,08:01:00,0 days 00:03:00.000000000,5,3,2,4,2,6,1882,27,613,7,0,1,1
23,2018-02-15,08:04:00,08:09:00,0 days 00:05:00.000000000,3,3,2,4,2,1,5166,45,3377,7,1,1,1
30,2015-12-14,07:33:00,07:33:00,0 days 00:00:00.000000000,0,1,2,4,2,9,2774,31,692,7,0,1,1
0,2016-10-06,14:45:00,14:48:00,0 days 00:03:00.000000000,0,2,2,10,1,3,4784,30,3007,9,0,1,1
38,2017-10-06,06:53:00,06:54:00,0 days 00:01:00.000000000,0,3,2,4,2,6,2108,27,611,7,0,1,1
30,2017-07-19,06:42:00,06:44:00,0 days 00:02:00.000000000,1,3,2,7,2,4,5084,47,386,7,1,1,1
38,2019-03-13,14:37:00,14:38:00,0 days 00:01:00.000000000,0,4,2,4,2,9,2842,31,3269,9,0,0,0
23,2017-10-04,07:42:00,07:43:00,0 days 00:01:00.000000000,0,3,2,4,2,6,2354,27,565,7,0,1,1
0,2015-10-29,07:44:00,07:46:00,0 days 00:02:00.000000000,2,1,2,4,2,6,2397,47,2550,7,1,1,1
23,2019-02-12,06:30:00,06:38:00,0 days 00:08:00.000000000,0,4,2,4,2,6,1874,14,2852,7,0,1,1
23,2017-10-31,07:30:00,07:32:00,0 days 00:02:00.000000000,3,3,2,4,2,6,1836,42,1037,7,0,1,0
38,2018-06-04,06:38:00,06:39:00,0 days 00:01:00.000000000,0,3,2,4,2,6,2112,27,893,7,0,1,1
45,2016-12-14,06:08:00,06:10:00,0 days 00:02:00.000000000,0,2,2,6,2,11,3937,40,4400,1,0,1,1
38,2017-11-22,07:30:00,07:40:00,0 days 00:10:00.000000000,8,3,2,4,2,4,630,7,1544,7,0,1,1
38,2018-11-14,08:01:00,08:03:00,0 days 00:02:00.000000000,8,4,2,4,2,6,2014,47,1770,7,1,1,1
0,2016-03-07,14:57:00,14:59:00,0 days 00:02:00.000000000,1,1,2,6,1,9,3515,30,1107,9,0,1,1
7,2017-10-19,08:16:00,08:18:00,0 days 00:02:00.000000000,9,3,1,4,2,3,129,19,2259,4,0,1,1
23,2017-10-16,06:43:00,06:44:00,0 days 00:01:00.000000000,0,3,2,4,2,4,1349,9,1093,7,1,1,1
23,2018-10-23,08:05:00,08:07:00,0 days 00:02:00.000000000,1,4,1,4,2,3,57,19,2474,4,0,1,1
38,2018-01-02,14:58:00,14:59:00,0 days 00:01:00.000000000,0,3,2,7,2,9,2892,31,3027,9,0,1,1
0,2018-01-12,08:50:00,09:23:00,0 days 00:33:00.000000000,0,3,2,6,1,6,2109,27,1365,7,1,1,1
7,2018-11-21,07:40:00,07:43:00,0 days 00:03:00.000000000,10,4,2,7,2,9,3080,22,2916,7,0,1,1
20,2015-10-21,07:36:00,07:36:00,0 days 00:00:00.000000000,3,1,2,4,2,12,4035,35,3462,7,0,1,0
38,2018-05-04,06:12:00,06:12:00,0 days 00:00:00.000000000,0,3,2,4,2,6,2129,27,603,7,0,1,1
23,2017-09-21,06:36:00,06:38:00,0 days 00:02:00.000000000,0,3,2,10,2,12,4136,55,1503,7,1,1,1
38,2018-05-22,13:40:00,13:43:00,0 days 00:03:00.000000000,0,3,2,6,2,3,4316,11,217,9,0,1,1
23,2018-10-23,06:43:00,07:06:00,0 days 00:23:00.000000000,6,4,2,4,2,3,4594,55,1713,7,1,1,1
0,2018-12-12,07:10:00,07:17:00,0 days 00:07:00.000000000,0,4,2,7,1,3,4812,19,4197,7,0,1,1
20,2016-11-09,07:20:00,07:21:00,0 days 00:01:00.000000000,0,2,2,4,2,3,4695,30,3214,7,0,1,1
53,2017-10-02,07:08:00,07:09:00,0 days 00:01:00.000000000,3,3,2,4,2,4,1065,47,1778,7,1,1,0
23,2017-09-08,08:02:00,08:04:00,0 days 00:02:00.000000000,5,3,1,4,2,3,20,19,3505,4,0,1,1
7,2018-11-26,07:31:00,07:32:00,0 days 00:01:00.000000000,33,4,2,4,2,3,4376,44,3469,1,0,1,0
10,2015-12-08,11:15:00,11:07:00,-1 days +23:52:00.000000000,0,1,1,7,2,3,123,19,268,4,1,1,1
30,2017-05-23,07:53:00,08:01:00,0 days 00:08:00.000000000,1,2,2,7,2,6,2371,40,4454,7,0,1,1
10,2016-01-21,14:50:00,14:52:00,0 days 00:02:00.000000000,0,1,2,4,2,12,4053,35,2816,7,0,0,0
30,2015-09-21,07:52:00,07:53:00,0 days 00:01:00.000000000,0,1,1,7,2,3,128,19,4052,4,0,1,1
0,2018-10-15,16:00:00,16:31:00,0 days 00:31:00.000000000,2,4,2,6,1,9,1390,33,917,9,0,0,1
53,2018-10-04,14:19:00,14:20:00,0 days 00:01:00.000000000,0,4,2,4,2,6,2493,27,444,9,0,1,1
15,2017-04-04,07:19:00,07:20:00,0 days 00:01:00.000000000,7,2,2,4,2,3,4314,55,3567,7,1,1,1
0,2019-01-15,14:10:00,14:24:00,0 days 00:14:00.000000000,0,4,2,6,1,9,3635,10,1870,3,0,1,0
23,2018-06-04,13:42:00,13:43:00,0 days 00:01:00.000000000,0,3,2,4,2,6,2183,27,702,9,0,1,1
12,2017-03-27,07:31:00,07:32:00,0 days 00:01:00.000000000,3,2,2,4,2,3,4301,44,310,7,0,1,0
30,2015-09-10,08:25:00,08:41:00,0 days 00:16:00.000000000,0,1,2,7,2,4,733,51,1799,1,0,0,0
15,2017-03-21,14:50:00,14:57:00,0 days 00:07:00.000000000,0,2,2,4,2,6,2295,27,657,9,0,1,0
30,2016-03-28,07:35:00,07:48:00,0 days 00:13:00.000000000,3,1,2,4,2,3,5166,15,4286,7,1,1,1
15,2016-03-23,08:04:00,08:06:00,0 days 00:02:00.000000000,11,1,2,4,2,3,4744,19,4132,7,0,1,0
10,2017-05-24,06:21:00,06:22:00,0 days 00:01:00.000000000,0,2,2,4,2,4,1563,9,1097,7,1,1,1
75,2018-12-05,07:33:00,07:40:00,0 days 00:07:00.000000000,2,4,1,4,2,3,154,49,524,4,0,1,1
0,2017-01-23,06:50:00,07:08:00,0 days 00:18:00.000000000,0,2,2,7,2,4,1024,57,3653,7,0,1,0
53,2018-05-11,06:02:00,06:04:00,0 days 00:02:00.000000000,0,3,2,3,2,3,4179,55,1720,7,0,1,1
10,2017-05-17,07:49:00,07:53:00,0 days 00:04:00.000000000,12,2,1,7,2,3,129,19,3991,4,0,1,1
38,2018-09-21,06:15:00,06:34:00,0 days 00:19:00.000000000,0,4,2,4,2,9,2726,31,2749,7,0,1,1
30,2017-01-10,08:11:00,08:12:00,0 days 00:01:00.000000000,3,2,1,4,2,3,69,19,3973,4,0,1,1
38,2018-06-08,01:46:00,14:02:00,0 days 12:16:00.000000000,0,3,2,4,2,4,738,47,413,9,1,1,1
38,2019-02-13,14:04:00,14:06:00,0 days 00:02:00.000000000,0,4,2,4,2,6,2397,27,615,9,0,1,1
0,2016-07-14,06:11:00,06:35:00,0 days 00:24:00.000000000,0,2,2,7,1,9,1447,30,3329,7,0,1,1
75,2019-02-06,07:00:00,07:25:00,0 days 00:25:00.000000000,0,4,1,7,2,4,39,26,470,4,0,1,0
7,2018-04-11,06:30:00,06:32:00,0 days 00:02:00.000000000,0,3,2,4,2,11,3818,44,410,1,0,1,0
0,2015-11-18,14:15:00,14:29:00,0 days 00:14:00.000000000,0,1,2,6,1,9,3688,46,3778,3,0,1,0
0,2016-01-07,06:35:00,06:38:00,0 days 00:03:00.000000000,0,1,2,4,2,3,1465,47,1281,7,1,1,1
20,2017-03-16,06:27:00,06:30:00,0 days 00:03:00.000000000,0,2,2,4,2,7,5085,55,1407,7,1,1,1
7,2019-03-08,07:34:00,07:36:00,0 days 00:02:00.000000000,7,4,2,7,2,3,4300,44,3309,7,0,1,0
23,2019-03-01,07:10:00,07:13:00,0 days 00:03:00.000000000,4,4,2,4,2,4,820,16,2435,7,0,1,1
75,2019-02-07,07:21:00,07:22:00,0 days 00:01:00.000000000,2,4,1,4,2,3,293,49,2059,4,0,1,1
10,2016-09-19,07:42:00,07:46:00,0 days 00:04:00.000000000,2,2,2,4,2,9,3287,44,1614,1,0,1,0
20,2015-11-05,08:19:00,08:20:00,0 days 00:01:00.000000000,3,1,2,4,2,6,2045,27,617,7,0,1,1
38,2019-03-19,07:30:00,07:32:00,0 days 00:02:00.000000000,4,4,2,4,2,1,5154,15,4280,7,1,1,1
40,2016-07-25,06:48:00,06:58:00,0 days 00:10:00.000000000,0,2,2,7,2,7,2636,14,2538,7,0,1,0
0,2018-05-30,07:24:00,07:26:00,0 days 00:02:00.000000000,2,3,2,6,1,9,3569,5,268,7,0,1,1
38,2018-11-27,06:00:00,06:02:00,0 days 00:02:00.000000000,1,4,2,4,2,6,2512,27,713,7,0,1,1
60,2016-05-02,06:55:00,07:00:00,0 days 00:05:00.000000000,3,1,2,4,2,4,607,26,2449,7,0,1,1
