Bus_Delay,Event_Date,Occurred_On,Informed_On,Reaction_Time,Students_Number,School_Year,School_Level,Delay_Reason,Delay_Result,Boro,Route_Number,Bus_Company,Bus_Number,Bus_Run_Type,OPT_Alerted,Schools_Notified,Parents_Notified
12,2016-09-27,07:30:00,07:38:00,0 days 00:08:00.000000000,0,2,2,4,2,10,5927,43,149,1,0,1,0
35,2017-06-12,07:30:00,07:37:00,0 days 00:07:00.000000000,0,2,2,6,2,5,3277,13,4717,8,1,1,1
20,2017-04-25,06:50:00,06:50:00,0 days 00:00:00.000000000,0,2,2,4,2,5,3402,26,1021,8,0,1,1
38,2018-11-02,07:30:00,07:38:00,0 days 00:08:00.000000000,3,4,2,4,2,5,3630,13,5813,8,0,1,1
53,2019-01-25,13:25:00,13:26:00,0 days 00:01:00.000000000,0,4,2,4,2,5,3234,26,1561,10,0,1,1
30,2015-10-01,07:45:00,09:55:00,0 days 02:10:00.000000000,2,1,2,4,2,5,3214,17,6333,8,1,1,1
23,2018-02-27,09:19:00,09:24:00,0 days 00:05:00.000000000,0,3,2,4,2,5,2941,17,1378,8,1,1,1
23,2018-03-13,07:41:00,07:42:00,0 days 00:01:00.000000000,3,3,2,4,2,5,3304,26,954,8,0,1,1
7,2018-05-11,08:39:00,08:49:00,0 days 00:10:00.000000000,0,3,2,4,2,3,994,10,3003,1,0,1,1
38,2018-12-14,14:18:00,14:19:00,0 days 00:01:00.000000000,0,4,2,6,2,8,4666,17,816,10,1,1,1
35,2017-01-19,07:08:00,07:10:00,0 days 00:02:00.000000000,5,2,2,4,2,3,1241,39,6960,8,0,1,1
30,2016-05-02,07:46:00,07:49:00,0 days 00:03:00.000000000,12,1,2,4,2,2,7040,55,7436,8,1,1,1
45,2016-10-25,07:52:00,07:55:00,0 days 00:03:00.000000000,3,2,2,4,2,5,2935,41,1444,8,0,1,0
53,2019-02-14,06:50:00,07:01:00,0 days 00:11:00.000000000,0,4,1,7,2,3,328,25,3559,4,1,1,1
20,2017-07-27,14:23:00,14:27:00,0 days 00:04:00.000000000,0,3,2,7,2,8,5543,44,5270,10,0,1,1
38,2018-12-04,14:11:00,14:12:00,0 days 00:01:00.000000000,0,4,2,4,2,5,3637,26,1556,10,0,1,1
38,2018-03-12,14:30:00,14:32:00,0 days 00:02:00.000000000,0,3,2,4,2,9,6381,44,1776,10,0,0,0
38,2018-10-10,14:01:00,14:03:00,0 days 00:02:00.000000000,0,4,2,4,2,5,3822,26,810,10,0,1,1
30,2016-07-28,06:40:00,06:44:00,0 days 00:04:00.000000000,0,2,2,4,2,5,3399,21,924,8,0,1,1
38,2017-09-29,06:52:00,06:53:00,0 days 00:01:00.000000000,0,3,2,4,2,5,3291,26,815,8,0,1,1
23,2017-09-20,06:57:00,07:02:00,0 days 00:05:00.000000000,1,3,2,7,2,2,7195,55,7377,8,1,1,1
25,2017-01-03,06:26:00,06:27:00,0 days 00:01:00.000000000,0,2,2,6,2,5,2528,10,3315,8,0,1,1
23,2017-11-09,06:50:00,06:53:00,0 days 00:03:00.000000000,0,3,2,3,2,2,7027,55,2496,8,1,1,1
7,2018-11-07,07:06:00,07:08:00,0 days 00:02:00.000000000,3,4,2,7,2,3,2376,46,4016,8,0,1,1
38,2019-01-09,07:25:00,07:26:00,0 days 00:01:00.000000000,0,4,2,7,2,6,4023,39,426,8,1,1,1
38,2018-03-19,06:50:00,06:51:00,0 days 00:01:00.000000000,0,3,2,4,2,5,3775,26,1559,8,0,1,1
15,2016-02-04,13:26:00,13:28:00,0 days 00:02:00.000000000,0,1,2,4,2,8,4969,46,6269,8,1,1,1
38,2018-12-10,07:54:00,07:56:00,0 days 00:02:00.000000000,11,4,2,4,2,11,2277,46,1576,8,1,1,1
25,2016-03-16,14:14:00,14:16:00,0 days 00:02:00.000000000,0,1,2,4,2,3,1509,46,596,8,0,1,1
17,2017-07-07,11:24:00,11:26:00,0 days 00:02:00.000000000,0,3,1,4,2,2,83,18,756,4,0,0,1
20,2016-07-25,07:30:00,07:35:00,0 days 00:05:00.000000000,2,2,1,4,2,2,35,18,3441,4,0,1,1
30,2016-09-27,07:20:00,07:30:00,0 days 00:10:00.000000000,3,2,2,4,2,5,3019,26,241,8,1,1,1
15,2016-04-21,08:08:00,08:12:00,0 days 00:04:00.000000000,3,1,2,4,2,5,3028,46,2945,8,1,1,1
45,2017-06-09,14:45:00,14:50:00,0 days 00:05:00.000000000,0,2,2,10,2,8,5165,32,1433,10,0,1,1
23,2017-09-12,07:45:00,07:48:00,0 days 00:03:00.000000000,2,3,2,4,2,5,8181,36,1952,8,0,1,1
30,2017-06-19,06:33:00,06:37:00,0 days 00:04:00.000000000,1,2,2,3,2,8,4499,44,474,8,1,1,1
38,2018-01-31,06:34:00,06:35:00,0 days 00:01:00.000000000,0,3,2,4,2,5,3239,26,987,8,0,1,1
45,2016-09-23,04:20:00,16:30:00,0 days 12:10:00.000000000,0,2,2,7,2,3,1390,10,3293,10,1,1,1
23,2018-05-02,07:27:00,07:30:00,0 days 00:03:00.000000000,3,3,2,7,2,11,2168,20,4383,8,0,1,1
75,2018-11-15,07:35:00,07:46:00,0 days 00:11:00.000000000,2,4,2,7,2,12,6432,5,6329,8,1,0,1
10,2016-11-15,06:36:00,06:37:00,0 days 00:01:00.000000000,0,2,2,7,2,3,1754,10,3789,8,0,1,0
15,2015-09-10,07:30:00,08:34:00,0 days 01:04:00.000000000,8,1,2,9,2,3,731,25,3681,8,0,1,1
30,2017-03-02,07:17:00,07:18:00,0 days 00:01:00.000000000,0,2,2,4,2,8,5356,29,4083,8,0,1,1
7,2018-04-25,07:24:00,07:27:00,0 days 00:03:00.000000000,3,3,2,4,2,8,4235,37,5298,8,0,1,0
53,2018-05-17,06:43:00,06:44:00,0 days 00:01:00.000000000,0,3,2,4,2,8,5555,30,978,1,0,1,1
45,2016-07-19,08:36:00,08:37:00,0 days 00:01:00.000000000,3,2,2,4,2,5,3549,4,4301,8,0,1,1
23,2018-02-06,07:40:00,07:47:00,0 days 00:07:00.000000000,11,3,1,4,2,2,547,7,2579,4,0,1,1
30,2015-10-26,07:30:00,07:11:00,-1 days +23:41:00.000000000,0,1,2,4,2,3,652,39,6830,8,0,1,1
15,2016-11-15,06:27:00,06:30:00,0 days 00:03:00.000000000,0,2,2,4,2,10,6108,43,65,1,0,1,0
20,2017-01-10,07:55:00,07:57:00,0 days 00:02:00.000000000,6,2,2,8,2,2,8235,14,6607,8,0,1,1
30,2015-12-08,13:23:00,13:41:00,0 days 00:18:00.000000000,0,1,1,7,2,3,21,25,3247,4,1,1,1
75,2018-05-31,13:47:00,13:49:00,0 days 00:02:00.000000000,0,3,1,6,2,2,35,18,542,4,0,1,1
15,2017-01-09,07:28:00,07:37:00,0 days 00:09:00.000000000,0,2,2,4,2,2,8039,18,665,8,0,0,1
30,2015-10-29,07:00:00,07:33:00,0 days 00:33:00.000000000,0,1,2,7,2,3,1412,10,3528,8,0,1,0
30,2017-07-21,07:30:00,07:35:00,0 days 00:05:00.000000000,8,3,2,4,2,8,4957,32,3906,8,0,1,1
30,2015-10-29,07:34:00,07:36:00,0 days 00:02:00.000000000,9,1,2,9,2,3,741,39,6834,8,0,1,1
38,2018-10-01,05:55:00,05:56:00,0 days 00:01:00.000000000,0,4,2,4,2,5,3103,13,4522,8,0,1,1
23,2019-01-07,06:50:00,06:52:00,0 days 00:02:00.000000000,2,4,2,4,2,3,733,6,3025,8,0,1,1
10,2016-05-03,07:48:00,07:49:00,0 days 00:01:00.000000000,3,1,2,4,2,12,6497,34,3180,8,0,1,0
20,2017-04-21,06:58:00,06:58:00,0 days 00:00:00.000000000,3,2,2,4,2,5,3198,26,925,8,0,1,1
38,2018-09-18,06:45:00,06:51:00,0 days 00:06:00.000000000,0,4,2,4,2,2,6976,31,2693,1,0,1,1
53,2019-01-09,07:44:00,07:45:00,0 days 00:01:00.000000000,0,4,2,4,2,5,3432,26,816,8,0,1,1
23,2017-12-04,06:41:00,06:42:00,0 days 00:01:00.000000000,0,3,2,4,2,3,698,39,5251,8,0,1,1
20,2017-02-03,07:47:00,07:48:00,0 days 00:01:00.000000000,8,2,2,4,2,5,3836,26,943,8,0,1,1
30,2017-03-03,06:45:00,06:48:00,0 days 00:03:00.000000000,0,2,2,10,2,8,5519,17,6357,8,1,1,1
20,2017-05-15,07:51:00,07:53:00,0 days 00:02:00.000000000,3,2,2,4,2,5,3810,26,935,8,0,1,1
23,2019-01-04,07:33:00,07:42:00,0 days 00:09:00.000000000,12,4,2,4,2,3,1368,11,3238,8,0,1,1
38,2018-05-07,15:00:00,15:01:00,0 days 00:01:00.000000000,0,3,2,7,2,8,5272,32,3886,10,0,1,1
30,2017-02-10,07:05:00,07:07:00,0 days 00:02:00.000000000,0,2,2,9,2,5,3184,17,2377,8,1,1,1
53,2017-12-14,05:36:00,05:39:00,0 days 00:03:00.000000000,0,3,2,6,2,11,2434,46,4032,8,1,1,1
45,2016-05-23,15:18:00,15:29:00,0 days 00:11:00.000000000,2,1,2,6,2,3,1244,39,6948,10,0,1,1
38,2018-05-02,07:33:00,07:34:00,0 days 00:01:00.000000000,0,3,2,4,2,5,3281,26,663,8,0,1,1
53,2017-09-19,07:05:00,07:16:00,0 days 00:11:00.000000000,7,3,2,7,2,5,3566,13,4730,8,1,1,1
38,2018-10-09,07:43:00,07:45:00,0 days 00:02:00.000000000,0,4,2,7,2,5,2749,17,856,8,1,1,1
38,2018-02-12,15:05:00,15:07:00,0 days 00:02:00.000000000,0,3,2,7,2,8,5459,29,5816,10,0,1,1
25,2016-05-12,14:35:00,14:55:00,0 days 00:20:00.000000000,5,1,2,6,2,8,5836,6,2138,3,0,1,0
38,2019-03-20,06:14:00,06:14:00,0 days 00:00:00.000000000,0,4,2,4,2,5,3653,26,859,8,0,1,1
30,2017-06-19,07:25:00,07:26:00,0 days 00:01:00.000000000,7,2,2,7,2,3,1282,15,2256,8,0,1,1
23,2017-10-18,07:39:00,07:40:00,0 days 00:01:00.000000000,8,3,1,4,2,2,91,18,6186,4,0,0,0
38,2018-01-09,05:13:00,05:14:00,0 days 00:01:00.000000000,0,3,2,7,2,3,891,39,1096,8,0,1,1
7,2018-01-10,07:55:00,07:57:00,0 days 00:02:00.000000000,12,3,2,4,2,2,6816,43,505,8,0,1,0
23,2017-09-25,07:52:00,07:55:00,0 days 00:03:00.000000000,32,3,2,4,2,2,6901,43,5135,1,0,1,0
38,2018-01-11,13:38:00,13:39:00,0 days 00:01:00.000000000,0,3,2,4,2,5,3448,26,1077,10,0,1,1
20,2017-01-26,07:45:00,07:53:00,0 days 00:08:00.000000000,3,2,1,7,2,2,433,42,249,4,1,1,1
23,2018-06-21,13:30:00,13:31:00,0 days 00:01:00.000000000,0,3,2,4,2,12,6640,55,2164,10,1,1,0
45,2017-01-25,07:15:00,07:16:00,0 days 00:01:00.000000000,2,2,2,6,2,5,2613,20,6278,8,0,1,1
7,2019-01-02,06:53:00,06:55:00,0 days 00:02:00.000000000,0,4,2,4,2,2,6761,43,494,8,0,0,0
23,2018-02-13,07:40:00,07:42:00,0 days 00:02:00.000000000,7,3,2,4,2,3,1265,6,2025,8,0,1,1
30,2016-12-14,06:40:00,06:45:00,0 days 00:05:00.000000000,0,2,2,4,2,3,996,39,7039,8,0,1,1
15,2015-12-17,07:39:00,07:41:00,0 days 00:02:00.000000000,9,1,2,7,2,2,6754,43,5606,8,0,1,0
30,2017-04-26,06:48:00,06:49:00,0 days 00:01:00.000000000,0,2,2,4,2,5,3467,26,948,8,0,1,1
23,2017-12-22,06:24:00,06:27:00,0 days 00:03:00.000000000,0,3,2,4,2,5,3453,44,243,8,1,1,1
15,2017-04-04,06:53:00,06:54:00,0 days 00:01:00.000000000,0,2,2,4,2,3,1417,46,1859,8,1,1,1
10,2016-09-20,06:55:00,07:01:00,0 days 00:06:00.000000000,0,2,2,4,2,11,8228,14,6570,8,1,1,1
38,2018-01-23,06:40:00,06:50:00,0 days 00:10:00.000000000,0,3,2,4,2,2,6863,10,357,8,0,1,1
23,2018-03-15,13:45:00,13:50:00,0 days 00:05:00.000000000,0,3,2,5,2,3,1917,10,2994,3,0,1,1
10,2016-11-23,16:02:00,16:03:00,0 days 00:01:00.000000000,0,2,2,4,2,3,2180,8,1584,10,0,1,1
38,2018-04-26,13:37:00,13:39:00,0 days 00:02:00.000000000,0,3,2,4,2,5,2989,26,935,10,0,1,1
20,2016-12-14,07:26:00,07:30:00,0 days 00:04:00.000000000,9,2,2,4,2,2,7308,55,7363,8,1,1,1
38,2018-10-22,14:24:00,14:25:00,0 days 00:01:00.000000000,0,4,2,5,2,3,841,39,11,10,0,1,0
20,2017-05-03,06:49:00,06:50:00,0 days 00:01:00.000000000,1,2,2,4,2,5,3784,26,1030,8,0,1,1
40,2015-10-21,07:50:00,08:05:00,0 days 00:15:00.000000000,4,1,2,4,2,12,6474,34,5307,8,0,1,0
25,2017-06-08,06:24:00,06:26:00,0 days 00:02:00.000000000,0,2,2,4,2,11,8181,39,7002,8,0,1,1
27,2017-05-18,07:34:00,07:35:00,0 days 00:01:00.000000000,0,2,2,4,2,5,3379,26,876,8,0,1,1
53,2019-02-07,06:30:00,06:53:00,0 days 00:23:00.000000000,0,4,1,7,2,3,384,25,3556,4,1,1,1
75,2018-05-14,07:01:00,07:02:00,0 days 00:01:00.000000000,0,3,2,7,2,3,711,39,7007,8,0,0,0
38,2019-02-27,06:13:00,06:15:00,0 days 00:02:00.000000000,0,4,2,4,2,8,4524,46,4640,8,1,1,1
5,2017-02-01,16:01:00,16:07:00,0 days 00:06:00.000000000,3,2,2,4,2,2,7484,18,6411,10,1,1,1
38,2018-11-28,14:07:00,14:08:00,0 days 00:01:00.000000000,0,4,2,4,2,5,3822,26,810,10,0,1,1
38,2018-05-24,14:32:00,14:33:00,0 days 00:01:00.000000000,0,3,2,4,2,5,3314,26,760,10,0,1,1
53,2019-02-13,16:19:00,16:21:00,0 days 00:02:00.000000000,0,4,2,3,2,12,6593,12,802,10,1,1,1
38,2018-11-15,07:30:00,07:30:00,0 days 00:00:00.000000000,0,4,2,4,2,5,3826,26,876,8,0,1,1
30,2015-09-16,07:50:00,07:59:00,0 days 00:09:00.000000000,4,1,2,4,2,12,6490,34,1622,8,0,1,0
30,2016-10-05,06:50:00,06:55:00,0 days 00:05:00.000000000,1,2,2,7,2,2,6819,13,1322,8,1,1,1
23,2017-10-25,08:02:00,08:04:00,0 days 00:02:00.000000000,5,3,2,4,2,5,3266,17,1326,8,0,1,1
53,2018-02-07,06:30:00,06:55:00,0 days 00:25:00.000000000,0,3,2,4,2,3,4367,30,5704,8,0,0,1
53,2018-05-14,07:37:00,07:38:00,0 days 00:01:00.000000000,3,3,2,4,2,11,8181,36,3836,8,0,1,1
23,2018-05-23,13:59:00,13:59:00,0 days 00:00:00.000000000,0,3,2,4,2,5,3838,26,3153,10,0,1,1
45,2017-02-13,07:10:00,07:10:00,0 days 00:00:00.000000000,0,2,2,4,2,3,714,25,3683,8,0,1,1
38,2018-09-18,06:05:00,06:19:00,0 days 00:14:00.000000000,0,4,2,7,2,3,1349,57,828,8,0,1,1
20,2017-06-07,07:26:00,07:32:00,0 days 00:06:00.000000000,0,2,2,7,2,2,6935,19,2134,1,0,1,1
25,2016-08-08,07:26:00,07:27:00,0 days 00:01:00.000000000,0,2,2,4,2,8,5313,32,3718,8,0,1,1
25,2016-03-07,07:06:00,07:11:00,0 days 00:05:00.000000000,10,1,2,4,2,8,2923,46,478,8,1,1,1
75,2018-01-26,06:40:00,07:11:00,0 days 00:31:00.000000000,0,3,2,7,2,3,1043,24,1484,1,0,1,0
15,2016-11-09,07:30:00,07:38:00,0 days 00:08:00.000000000,0,2,2,4,2,12,6614,52,7278,8,1,1,1
23,2017-12-04,07:12:00,07:15:00,0 days 00:03:00.000000000,0,3,2,4,2,5,3776,46,2953,8,1,1,1
53,2019-03-01,06:11:00,06:13:00,0 days 00:02:00.000000000,0,4,2,4,2,11,8115,14,6620,8,1,1,1
30,2016-12-05,07:39:00,07:43:00,0 days 00:04:00.000000000,13,2,2,4,2,3,942,39,3916,8,0,1,1
23,2018-05-17,07:30:00,07:38:00,0 days 00:08:00.000000000,40,3,2,9,2,3,812,6,2200,1,0,1,1
23,2018-06-20,06:18:00,06:19:00,0 days 00:01:00.000000000,0,3,2,4,2,10,6001,43,5945,1,0,1,0
45,2017-01-06,07:10:00,07:11:00,0 days 00:01:00.000000000,3,2,2,4,2,3,694,39,7023,8,0,1,1
23,2017-11-01,07:40:00,07:53:00,0 days 00:13:00.000000000,3,3,2,4,2,5,3437,26,6089,8,1,1,1
17,2017-05-08,07:30:00,07:38:00,0 days 00:08:00.000000000,11,2,2,7,2,3,1282,15,2256,8,0,1,1
35,2017-06-09,13:54:00,13:54:00,0 days 00:00:00.000000000,0,2,2,5,2,3,672,25,3630,10,0,1,1
75,2019-01-29,07:30:00,07:30:00,0 days 00:00:00.000000000,2,4,1,4,2,2,455,48,2915,4,0,1,1
23,2018-02-26,08:35:00,08:40:00,0 days 00:05:00.000000000,3,3,2,4,2,12,6541,34,1168,8,0,1,0
38,2018-10-03,06:18:00,06:19:00,0 days 00:01:00.000000000,0,4,2,4,2,11,2387,46,2603,8,1,1,1
75,2019-03-22,07:15:00,08:02:00,0 days 00:47:00.000000000,0,4,2,7,2,11,4312,30,1118,8,0,0,0
53,2018-11-09,08:13:00,08:14:00,0 days 00:01:00.000000000,2,4,2,4,2,5,3156,41,1476,8,0,1,0
25,2015-12-23,06:58:00,06:59:00,0 days 00:01:00.000000000,6,1,2,4,2,2,6823,55,7417,8,1,1,1
30,2015-09-25,07:02:00,08:57:00,0 days 01:55:00.000000000,0,1,2,7,2,3,2207,25,4263,8,0,1,1
75,2018-09-21,09:10:00,09:27:00,0 days 00:17:00.000000000,5,4,2,4,2,3,1645,57,837,8,0,1,1
30,2017-04-04,07:38:00,07:40:00,0 days 00:02:00.000000000,5,2,2,4,2,5,3276,26,900,8,0,1,1
10,2016-09-09,08:14:00,08:19:00,0 days 00:05:00.000000000,4,2,2,4,2,2,7263,43,5130,8,0,1,0
45,2016-07-19,14:08:00,14:11:00,0 days 00:03:00.000000000,0,2,2,7,2,9,6371,44,876,10,0,1,0
38,2018-09-27,08:05:00,08:07:00,0 days 00:02:00.000000000,12,4,1,4,2,2,213,18,3376,4,0,1,1
35,2017-01-03,07:39:00,07:41:00,0 days 00:02:00.000000000,10,2,2,4,2,3,1036,39,6922,8,0,1,1
30,2017-06-05,08:18:00,08:21:00,0 days 00:03:00.000000000,2,2,2,4,2,6,2181,52,6775,8,1,1,1
53,2018-12-07,13:46:00,13:46:00,0 days 00:00:00.000000000,0,4,2,4,2,5,3339,26,968,10,0,1,1
38,2018-12-20,15:00:00,15:07:00,0 days 00:07:00.000000000,0,4,2,4,2,3,1952,10,2756,3,0,1,1
17,2017-01-18,08:00:00,08:09:00,0 days 00:09:00.000000000,7,2,1,4,2,2,91,18,3399,4,0,1,1
10,2017-07-24,08:09:00,08:12:00,0 days 00:03:00.000000000,2,3,2,9,2,8,4881,32,4789,8,0,1,1
23,2018-06-06,14:03:00,14:04:00,0 days 00:01:00.000000000,0,3,2,4,2,5,3487,26,1062,10,0,1,1
75,2019-01-02,07:34:00,07:34:00,0 days 00:00:00.000000000,2,4,1,4,2,2,491,48,284,4,0,1,1
15,2017-07-07,07:00:00,07:29:00,0 days 00:29:00.000000000,0,3,1,7,2,3,15,25,5186,4,1,1,1
7,2018-02-26,07:45:00,08:01:00,0 days 00:16:00.000000000,5,3,2,4,2,8,4657,47,7470,8,0,0,0
60,2016-09-28,16:00:00,16:03:00,0 days 00:03:00.000000000,7,2,2,7,2,3,1781,46,4207,8,1,1,1
60,2015-10-01,07:10:00,07:11:00,0 days 00:01:00.000000000,2,1,2,7,2,8,4447,20,6732,8,0,1,1
7,2017-12-04,06:42:00,06:44:00,0 days 00:02:00.000000000,0,3,2,4,2,2,6839,43,5605,8,0,1,0
20,2015-10-07,07:25:00,07:33:00,0 days 00:08:00.000000000,0,1,2,2,2,3,788,24,4391,1,1,1,1
25,2016-12-09,06:36:00,06:38:00,0 days 00:02:00.000000000,0,2,2,4,2,8,4363,30,3813,8,0,1,1
38,2018-10-30,07:48:00,07:51:00,0 days 00:03:00.000000000,7,4,2,7,2,8,5505,17,879,8,1,1,1
53,2018-04-26,13:16:00,13:17:00,0 days 00:01:00.000000000,0,3,2,4,2,5,3634,26,1107,10,0,1,1
23,2018-05-31,14:20:00,14:36:00,0 days 00:16:00.000000000,0,3,2,4,2,2,7404,29,1035,10,0,1,1
75,2018-04-19,07:41:00,07:45:00,0 days 00:04:00.000000000,0,3,1,7,2,3,50,25,704,4,1,1,0
90,2016-01-25,07:00:00,07:11:00,0 days 00:11:00.000000000,0,1,2,9,2,3,647,39,7044,8,0,1,1
30,2016-07-21,07:31:00,07:32:00,0 days 00:01:00.000000000,0,2,2,4,2,8,2328,32,5996,8,0,1,1
8,2015-10-16,08:19:00,08:20:00,0 days 00:01:00.000000000,0,1,1,4,2,2,111,18,3698,4,1,1,1
38,2018-03-26,06:17:00,06:20:00,0 days 00:03:00.000000000,0,3,2,7,2,8,4665,17,836,8,1,1,1
38,2019-03-11,13:45:00,13:46:00,0 days 00:01:00.000000000,0,4,2,4,2,5,3464,26,444,10,0,1,1
38,2018-03-02,13:50:00,13:51:00,0 days 00:01:00.000000000,0,3,2,4,2,5,3811,26,960,10,0,1,1
38,2018-12-11,07:28:00,07:29:00,0 days 00:01:00.000000000,0,4,2,4,2,5,3721,26,1003,8,0,1,1
38,2017-11-29,14:20:00,14:43:00,0 days 00:23:00.000000000,0,3,2,3,2,2,6872,55,7428,10,1,1,1
5,2017-01-09,08:22:00,08:30:00,0 days 00:08:00.000000000,0,2,2,4,2,5,3753,18,5595,8,1,0,1
53,2018-12-21,15:26:00,15:27:00,0 days 00:01:00.000000000,0,4,2,7,2,3,700,39,3927,10,0,1,0
45,2017-01-27,06:40:00,06:41:00,0 days 00:01:00.000000000,0,2,2,6,2,12,6682,12,1235,8,1,1,1
30,2016-07-22,08:06:00,08:07:00,0 days 00:01:00.000000000,8,2,2,8,2,5,3540,21,350,8,1,1,1
23,2018-01-18,07:04:00,07:05:00,0 days 00:01:00.000000000,0,3,2,7,2,8,4362,30,4884,8,0,1,1
23,2017-10-19,06:49:00,06:51:00,0 days 00:02:00.000000000,0,3,2,3,2,3,2518,20,4460,8,0,1,1
75,2019-03-29,07:35:00,07:36:00,0 days 00:01:00.000000000,2,4,1,4,2,2,518,48,3154,4,0,1,1
30,2015-10-13,07:48:00,07:48:00,0 days 00:00:00.000000000,4,1,2,4,2,12,6487,34,5711,8,0,1,1
15,2015-11-24,06:45:00,06:46:00,0 days 00:01:00.000000000,3,1,2,4,2,5,3100,26,929,8,0,1,1
12,2016-01-08,08:00:00,08:04:00,0 days 00:04:00.000000000,16,1,1,4,2,2,35,18,6708,4,0,1,1
23,2018-02-26,07:04:00,07:06:00,0 days 00:02:00.000000000,0,3,2,4,2,10,6072,43,4113,1,0,1,0
23,2018-05-24,14:04:00,14:04:00,0 days 00:00:00.000000000,0,3,2,4,2,5,3805,26,7174,10,0,1,1
20,2016-06-20,07:47:00,07:49:00,0 days 00:02:00.000000000,0,1,2,7,2,3,770,25,629,8,0,1,1
23,2018-12-20,06:04:00,06:05:00,0 days 00:01:00.000000000,0,4,2,4,2,11,2349,21,742,8,0,1,1
40,2016-03-04,07:29:00,07:35:00,0 days 00:06:00.000000000,7,1,2,4,2,2,6979,43,814,1,0,1,0
10,2016-02-26,06:03:00,06:05:00,0 days 00:02:00.000000000,0,1,2,4,2,10,5922,43,6091,8,0,1,0
10,2017-01-11,08:05:00,08:11:00,0 days 00:06:00.000000000,9,2,1,4,2,2,111,18,592,4,0,1,1
25,2016-04-11,07:25:00,07:37:00,0 days 00:12:00.000000000,0,1,2,4,2,8,5005,45,5473,1,0,1,0
38,2018-03-08,06:12:00,06:13:00,0 days 00:01:00.000000000,0,3,2,3,2,5,3619,26,1225,8,0,1,1
10,2017-03-02,07:50:00,07:49:00,-1 days +23:59:00.000000000,7,2,1,4,2,2,543,7,2586,4,0,1,1
15,2015-09-09,08:11:00,08:14:00,0 days 00:03:00.000000000,0,1,2,4,2,3,773,25,3630,8,0,0,1
20,2017-05-11,07:14:00,07:14:00,0 days 00:00:00.000000000,0,2,2,4,2,5,2647,26,1066,8,0,1,1
23,2018-12-21,07:12:00,07:47:00,0 days 00:35:00.000000000,0,4,2,6,2,8,5723,29,691,8,0,0,1
30,2015-10-05,06:30:00,06:49:00,0 days 00:19:00.000000000,0,1,2,10,2,3,1073,39,7071,8,0,1,1
23,2019-02-25,07:46:00,07:47:00,0 days 00:01:00.000000000,4,4,2,4,2,8,4951,21,1557,8,0,0,1
38,2019-02-25,14:09:00,14:10:00,0 days 00:01:00.000000000,0,4,2,7,2,3,691,39,1124,10,0,1,0
60,2016-01-25,05:50:00,05:52:00,0 days 00:02:00.000000000,0,1,2,9,2,2,6796,43,1946,8,0,1,0
7,2018-09-07,07:48:00,07:53:00,0 days 00:05:00.000000000,5,4,2,4,2,2,6872,43,5094,8,0,1,0
15,2016-05-16,07:21:00,07:23:00,0 days 00:02:00.000000000,0,1,2,4,2,10,5944,43,6233,1,0,1,0
10,2017-06-14,07:40:00,08:00:00,0 days 00:20:00.000000000,15,2,1,4,2,2,542,7,2579,4,0,1,1
23,2017-09-25,07:57:00,07:59:00,0 days 00:02:00.000000000,16,3,2,4,2,2,6873,55,2515,8,1,1,1
38,2018-06-21,14:19:00,14:20:00,0 days 00:01:00.000000000,0,3,2,4,2,8,4132,26,891,10,0,1,1
7,2018-01-29,06:55:00,07:05:00,0 days 00:10:00.000000000,0,3,2,4,2,5,2687,50,2154,1,0,1,0
53,2018-12-05,06:21:00,06:21:00,0 days 00:00:00.000000000,0,4,2,4,2,6,3888,26,5336,8,0,1,1
30,2016-10-20,08:02:00,08:10:00,0 days 00:08:00.000000000,14,2,1,4,2,2,207,18,6177,4,0,1,1
15,2016-11-07,07:27:00,07:27:00,0 days 00:00:00.000000000,3,2,2,4,2,2,7727,18,6524,1,1,1,1
10,2015-09-28,08:05:00,08:13:00,0 days 00:08:00.000000000,9,1,2,8,2,2,7954,18,6451,8,0,1,0
38,2018-10-18,14:36:00,14:36:00,0 days 00:00:00.000000000,0,4,2,7,2,3,662,39,6209,10,0,1,0
25,2017-05-22,07:19:00,07:20:00,0 days 00:01:00.000000000,3,2,2,4,2,10,2191,8,1605,8,1,1,1
38,2018-12-07,13:45:00,13:46:00,0 days 00:01:00.000000000,0,4,2,4,2,5,3441,26,1274,10,0,1,1
10,2015-11-30,07:58:00,08:02:00,0 days 00:04:00.000000000,0,1,2,7,2,8,5018,43,899,1,0,1,0
38,2018-01-02,07:00:00,07:21:00,0 days 00:21:00.000000000,0,3,2,4,2,2,7147,43,5136,1,0,1,0
10,2016-07-15,07:07:00,07:08:00,0 days 00:01:00.000000000,0,2,2,4,2,12,6592,21,1009,8,0,1,1
53,2018-10-22,06:48:00,06:48:00,0 days 00:00:00.000000000,0,4,2,4,2,5,3301,26,867,8,0,1,1
75,2018-03-06,06:30:00,06:57:00,0 days 00:27:00.000000000,0,3,2,6,2,3,1034,10,1765,1,0,1,0
20,2017-04-28,08:05:00,08:19:00,0 days 00:14:00.000000000,12,2,1,3,2,8,4079,22,3507,4,0,1,0
75,2017-12-11,06:15:00,06:19:00,0 days 00:04:00.000000000,0,3,2,10,2,8,4694,17,238,8,1,1,1
30,2017-06-14,06:51:00,06:53:00,0 days 00:02:00.000000000,0,2,2,4,2,5,2872,46,2552,8,1,1,1
